Date,Shift,Machine_ID,Operator_ID,Fabric_Type,Target_Output_Meters,Actual_Output_Meters,Defect_Rate_Percent,Machine_Downtime_Minutes,Power_Consumption_kWh,Rework_Required_Meters,Operator_Experience_Years,Ambient_Temperature_C,Humidity_Percent,Production_Efficiency_Percent,Comments
2024-01-17,Morning,M010,O037,Polyester,964,963,1.96,6,350.63,35,9.0,33.4,73.7,99.9,Humidity Issue
2024-04-15,Morning,M002,O035,Blend,933,759,5.75,1,405.27,8,10.3,32.7,56.6,81.35,Breakdown
2024-01-29,Afternoon,M002,O005,Blend,826,619,4.2,2,259.69,24,11.7,26.0,64.3,74.94,Low Quality Yarn
2024-03-31,Night,M004,O043,Blend,913,647,9.31,11,367.67,18,6.6,26.0,75.6,70.87,Low Quality Yarn
2024-04-06,Afternoon,M003,O042,Cotton,1122,981,0.75,29,361.72,28,1.8,31.6,71.6,87.43,Smooth
2024-01-16,Morning,M006,O013,Blend,1082,790,0.69,7,296.52,12,1.6,29.3,48.2,73.01,Smooth
2024-01-01,Night,M012,O034,Cotton,968,954,8.09,6,324.03,12,4.2,30.0,61.8,98.55,Smooth
2024-03-07,Afternoon,M015,O018,Cotton,1158,1153,6.05,4,363.74,28,11.2,28.9,60.5,99.57,Smooth
2024-03-16,Morning,M001,O001,Polyester,1159,1153,9.07,25,400.28,23,14.1,39.2,58.3,99.48,Operator Absent
2024-04-27,Night,M013,O025,Blend,1073,805,4.33,1,494.73,18,1.5,30.4,77.7,75.02,Humidity Issue
2024-02-01,Night,M009,O025,Polyester,1090,1100,8.39,4,345.49,19,2.3,34.8,53.8,100.92,Smooth
2024-03-23,Night,M009,O034,Polyester,1030,777,9.98,0,263.32,17,8.8,23.6,46.0,75.44,Breakdown
2024-01-23,Night,M017,O028,Cotton,863,874,3.32,8,379.91,37,9.3,31.0,55.5,101.27,Low Quality Yarn
2024-03-11,Night,M020,O032,Cotton,903,813,7.69,21,337.77,33,6.8,27.5,53.3,90.03,Power Cut
2024-03-11,Afternoon,M001,O036,Blend,1119,967,6.03,85,276.59,15,1.1,29.9,62.4,86.42,Smooth
2024-01-29,Morning,M001,O012,Blend,1049,962,2.05,11,306.25,22,14.9,32.6,55.0,91.71,Breakdown
2024-02-21,Morning,M007,O046,Blend,814,817,4.53,15,385.71,36,14.1,33.4,63.2,100.37,Smooth
2024-02-23,Morning,M016,O037,Blend,844,670,3.99,14,297.17,8,10.4,31.5,50.0,79.38,Smooth
2024-01-08,Night,M009,O023,Cotton,1034,930,7.47,8,314.27,30,7.8,27.5,48.1,89.94,Power Cut
2024-02-28,Night,M005,O047,Polyester,934,679,1.71,41,404.99,29,7.9,29.7,68.3,72.7,Humidity Issue
2024-03-14,Morning,M018,O033,Cotton,820,637,6.88,3,335.3,28,4.9,30.6,66.2,77.68,Operator Absent
2024-03-30,Night,M011,O028,Blend,979,876,3.66,10,359.57,37,6.1,32.2,58.9,89.48,Breakdown
2024-04-28,Morning,M018,O011,Cotton,940,984,4.15,7,417.88,32,2.6,32.7,57.8,104.68,Smooth
2024-03-14,Morning,M008,O015,Cotton,966,813,4.96,20,346.59,37,7.3,30.1,69.8,84.16,Operator Absent
2024-03-29,Afternoon,M016,O012,Cotton,940,710,6.71,2,333.93,11,1.8,29.9,49.6,75.53,Smooth
2024-01-13,Afternoon,M007,O031,Polyester,886,655,6.92,0,299.76,31,14.0,31.0,49.0,73.93,Humidity Issue
2024-03-16,Afternoon,M007,O012,Polyester,899,850,0.28,26,320.18,20,1.6,30.1,55.7,94.55,Power Cut
2024-02-02,Night,M016,O005,Cotton,1163,1125,4.7,4,333.59,15,12.2,28.5,45.4,96.73,Smooth
2024-01-15,Afternoon,M017,O033,Cotton,812,761,3.43,2,317.31,19,9.1,36.4,59.7,93.72,Breakdown
2024-04-29,Morning,M018,O018,Cotton,1183,971,5.59,11,348.36,11,3.2,28.6,62.4,82.08,Humidity Issue
2024-03-07,Night,M010,O039,Cotton,1174,1228,8.83,0,436.59,19,11.6,24.9,69.8,104.6,Power Cut
2024-02-18,Night,M006,O006,Blend,838,889,0.08,2,375.48,40,1.3,32.9,63.9,106.09,Smooth
2024-03-06,Afternoon,M006,O039,Polyester,819,759,0.36,7,288.71,15,9.8,31.3,58.7,92.67,Smooth
2024-04-04,Night,M017,O028,Polyester,920,959,3.42,3,302.84,41,10.8,27.2,79.3,104.24,Breakdown
2024-01-13,Morning,M018,O015,Blend,1105,1087,4.18,12,367.15,47,14.3,28.1,48.4,98.37,Smooth
2024-04-03,Morning,M011,O038,Polyester,993,895,6.81,2,275.83,20,6.9,31.8,61.2,90.13,Smooth
2024-02-29,Night,M002,O043,Blend,947,833,4.93,3,367.7,34,3.0,26.1,44.3,87.96,Smooth
2024-04-12,Night,M009,O019,Cotton,825,824,3.05,30,301.48,17,8.1,33.6,43.2,99.88,Low Quality Yarn
2024-02-15,Morning,M013,O030,Blend,830,620,1.76,14,335.53,22,6.6,30.0,60.4,74.7,Humidity Issue
2024-03-16,Night,M003,O023,Cotton,1175,923,5.52,38,340.45,18,4.1,28.9,55.1,78.55,Smooth
2024-03-16,Night,M020,O021,Blend,1030,1058,9.13,2,456.61,32,6.8,32.0,47.7,102.72,Smooth
2024-04-12,Night,M009,O042,Blend,1083,969,4.01,15,323.95,13,13.7,31.1,61.4,89.47,Smooth
2024-02-15,Night,M016,O035,Polyester,978,1020,0.58,7,406.29,14,4.0,30.4,56.3,104.29,Smooth
2024-01-27,Night,M012,O029,Polyester,1161,1214,9.39,49,401.47,55,3.2,28.6,64.8,104.57,Smooth
2024-01-20,Afternoon,M018,O037,Cotton,816,870,4.64,1,240.47,28,6.9,27.8,40.7,106.62,Low Quality Yarn
2024-01-20,Morning,M016,O036,Blend,1126,1235,5.44,6,375.71,25,12.1,28.4,50.9,109.68,Low Quality Yarn
2024-04-27,Morning,M005,O042,Polyester,1122,800,5.17,2,385.0,37,11.9,33.8,47.2,71.3,Smooth
2024-03-06,Morning,M015,O006,Polyester,940,958,6.42,11,363.45,27,9.7,33.6,51.9,101.91,Smooth
2024-02-11,Afternoon,M009,O022,Blend,920,711,6.17,2,269.5,28,5.9,33.8,59.4,77.28,Smooth
2024-03-12,Afternoon,M001,O034,Polyester,869,749,6.51,4,433.95,29,10.6,23.0,75.6,86.19,Operator Absent
2024-03-09,Night,M020,O039,Cotton,963,950,9.98,4,375.8,35,5.2,32.6,71.4,98.65,Low Quality Yarn
2024-03-02,Night,M006,O017,Cotton,992,1051,2.19,9,272.33,26,10.0,29.6,43.0,105.95,Operator Absent
2024-03-27,Afternoon,M005,O047,Polyester,1027,966,9.31,18,307.45,10,3.0,31.5,73.5,94.06,Humidity Issue
2024-02-14,Afternoon,M017,O015,Polyester,936,663,2.33,14,419.36,26,1.2,31.3,75.7,70.83,Operator Absent
2024-04-09,Night,M004,O026,Cotton,884,699,5.53,10,315.07,33,9.0,29.9,68.0,79.07,Humidity Issue
2024-03-06,Morning,M006,O024,Cotton,944,859,8.35,0,338.67,11,10.7,24.8,55.7,91.0,Smooth
2024-01-10,Night,M015,O023,Blend,865,699,0.03,12,332.08,22,3.8,33.4,64.9,80.81,Smooth
2024-04-29,Night,M018,O009,Cotton,1199,845,4.89,10,339.79,34,9.2,32.2,77.1,70.48,Low Quality Yarn
2024-04-23,Night,M018,O042,Blend,1116,959,3.19,21,344.3,24,3.2,30.0,65.0,85.93,Breakdown
2024-01-08,Morning,M011,O016,Blend,819,795,4.88,0,398.57,30,12.5,31.3,48.0,97.07,Operator Absent
2024-02-10,Afternoon,M002,O040,Blend,842,888,3.22,0,290.24,17,7.3,32.1,75.9,105.46,Humidity Issue
2024-02-17,Afternoon,M006,O026,Polyester,860,653,8.26,3,254.19,27,8.2,26.9,67.4,75.93,Low Quality Yarn
2024-01-31,Morning,M008,O023,Polyester,969,919,1.53,18,392.17,19,5.1,27.3,52.4,94.84,Smooth
2024-01-13,Morning,M013,O015,Cotton,1171,1170,5.57,21,405.09,46,2.7,26.7,56.0,99.91,Humidity Issue
2024-01-09,Night,M012,O014,Polyester,1109,990,3.56,3,298.04,37,14.1,32.0,62.6,89.27,Breakdown
2024-03-29,Night,M002,O007,Cotton,1042,984,0.69,19,390.09,48,9.1,25.5,69.0,94.43,Smooth
2024-02-06,Morning,M007,O006,Blend,1163,1021,0.6,15,352.56,34,7.1,26.3,53.6,87.79,Low Quality Yarn
2024-01-12,Night,M012,O001,Polyester,864,766,3.11,5,395.87,14,14.8,24.1,60.0,88.66,Breakdown
2024-04-19,Night,M010,O015,Blend,895,696,4.77,20,287.12,29,5.8,30.5,51.8,77.77,Smooth
2024-02-10,Morning,M003,O010,Blend,1159,1195,6.39,22,418.34,51,1.3,32.2,71.0,103.11,Breakdown
2024-03-21,Night,M006,O015,Blend,1110,1049,0.7,7,360.04,33,14.3,28.9,47.3,94.5,Smooth
2024-03-23,Night,M012,O048,Polyester,1068,1006,2.12,9,398.09,42,12.9,32.9,43.1,94.19,Operator Absent
2024-01-24,Afternoon,M009,O001,Polyester,1195,1000,6.87,6,361.47,26,6.2,26.0,72.4,83.68,Smooth
2024-02-16,Night,M016,O027,Blend,919,793,0.26,0,298.83,37,10.1,34.3,73.8,86.29,Smooth
2024-02-03,Morning,M017,O034,Cotton,1146,1153,3.79,6,320.58,47,13.5,27.3,69.0,100.61,Breakdown
2024-01-29,Afternoon,M013,O047,Cotton,1157,1025,0.87,0,317.96,35,0.6,23.3,79.6,88.59,Smooth
2024-02-02,Morning,M019,O034,Blend,803,678,8.48,7,364.36,26,8.1,28.9,60.6,84.43,Smooth
2024-04-05,Night,M017,O023,Polyester,969,712,6.56,24,337.61,32,4.6,28.7,66.2,73.48,Smooth
2024-02-15,Night,M013,O002,Cotton,850,776,5.96,5,339.78,30,11.3,29.7,66.8,91.29,Breakdown
2024-02-29,Morning,M008,O019,Polyester,1060,1014,2.44,0,348.01,22,2.0,34.2,42.5,95.66,Smooth
2024-04-02,Morning,M017,O035,Polyester,1046,878,8.05,25,352.99,16,12.1,32.7,48.5,83.94,Smooth
2024-04-14,Morning,M018,O038,Cotton,861,694,2.33,7,305.47,19,13.2,28.6,62.8,80.6,Low Quality Yarn
2024-01-08,Morning,M018,O018,Blend,1047,1100,1.96,1,291.7,40,12.0,37.2,70.1,105.06,Power Cut
2024-02-18,Morning,M018,O014,Polyester,1073,1155,3.98,2,301.23,24,3.5,30.4,55.9,107.64,Humidity Issue
2024-03-29,Afternoon,M008,O047,Polyester,823,612,0.32,10,426.65,22,2.2,32.4,51.6,74.36,Low Quality Yarn
2024-02-25,Morning,M011,O030,Cotton,888,667,8.43,13,320.63,32,9.1,26.7,72.0,75.11,Smooth
2024-02-14,Night,M013,O001,Blend,1035,834,2.1,15,406.51,26,8.7,33.5,69.4,80.58,Smooth
2024-02-24,Afternoon,M017,O035,Blend,840,678,3.53,20,372.75,25,15.0,24.4,57.4,80.71,Power Cut
2024-03-23,Night,M010,O044,Cotton,1161,1011,8.43,16,336.31,23,9.3,35.2,75.0,87.08,Power Cut
2024-04-17,Night,M018,O038,Blend,1109,1168,1.08,5,370.7,43,6.4,29.9,41.0,105.32,Humidity Issue
2024-04-10,Afternoon,M001,O028,Polyester,853,790,0.96,17,337.34,21,13.5,34.9,51.5,92.61,Smooth
2024-04-07,Morning,M017,O031,Polyester,901,720,9.39,16,325.89,11,0.9,31.5,49.5,79.91,Smooth
2024-03-20,Afternoon,M010,O008,Polyester,1019,1028,2.4,13,319.41,50,4.0,25.7,55.1,100.88,Smooth
2024-03-03,Afternoon,M013,O038,Blend,1003,822,1.1,6,424.9,35,8.4,27.2,41.3,81.95,Smooth
2024-04-25,Afternoon,M004,O004,Blend,1064,1008,0.55,9,299.96,43,13.7,31.8,72.5,94.74,Breakdown
2024-04-16,Afternoon,M011,O010,Blend,986,810,5.87,24,398.54,8,0.6,28.4,70.4,82.15,Smooth
2024-02-29,Night,M014,O002,Cotton,1064,1068,7.89,26,334.93,49,3.1,28.7,67.3,100.38,Smooth
2024-04-08,Afternoon,M001,O009,Cotton,886,808,0.83,3,408.92,30,9.5,30.2,59.8,91.2,Smooth
2024-04-02,Morning,M001,O016,Polyester,1159,949,1.19,5,254.07,11,9.0,25.2,62.0,81.88,Smooth
2024-01-16,Night,M012,O014,Blend,1049,767,9.43,1,315.39,30,6.3,33.9,42.8,73.12,Low Quality Yarn
2024-03-23,Afternoon,M003,O037,Polyester,1126,1133,0.71,25,348.5,44,6.2,28.0,48.7,100.62,Smooth
2024-04-10,Morning,M015,O018,Polyester,890,893,7.84,25,355.95,21,4.2,22.9,70.0,100.34,Power Cut
2024-01-29,Night,M014,O033,Blend,861,719,4.28,5,372.62,26,7.3,30.7,71.2,83.51,Smooth
2024-02-01,Afternoon,M003,O044,Blend,860,822,0.61,1,347.46,35,5.0,28.4,55.4,95.58,Smooth
2024-01-27,Afternoon,M006,O025,Polyester,1121,1192,8.37,10,321.8,12,2.1,29.0,51.7,106.33,Smooth
2024-01-24,Night,M001,O022,Polyester,1087,1000,0.64,1,373.28,34,8.5,26.6,50.0,92.0,Smooth
2024-04-01,Afternoon,M018,O050,Cotton,1100,933,0.97,2,383.04,33,1.0,30.7,79.9,84.82,Smooth
2024-01-10,Morning,M004,O021,Blend,1147,848,6.83,2,430.9,23,4.1,26.4,53.4,73.93,Smooth
2024-02-05,Afternoon,M002,O041,Cotton,1129,944,9.59,16,279.9,40,2.8,29.4,48.4,83.61,Smooth
2024-04-24,Afternoon,M008,O025,Cotton,918,777,8.8,1,349.16,16,8.7,26.8,58.1,84.64,Breakdown
2024-02-15,Night,M013,O020,Blend,921,804,1.12,1,329.08,9,9.3,29.1,68.6,87.3,Low Quality Yarn
2024-03-28,Afternoon,M009,O014,Blend,999,848,6.8,12,365.44,27,1.7,31.2,50.9,84.88,Smooth
2024-01-05,Afternoon,M010,O024,Cotton,952,779,5.61,2,358.18,17,7.1,29.1,45.1,81.83,Smooth
2024-01-05,Afternoon,M003,O022,Cotton,1105,1128,5.66,23,385.29,51,8.9,30.0,77.4,102.08,Smooth
2024-01-31,Night,M019,O049,Blend,897,743,3.66,0,429.68,30,2.7,31.9,57.8,82.83,Smooth
2024-02-21,Morning,M010,O037,Blend,1116,860,6.62,1,340.55,18,12.8,30.9,58.3,77.06,Smooth
2024-01-03,Afternoon,M008,O003,Polyester,822,583,4.95,0,352.08,11,8.7,30.7,43.1,70.92,Breakdown
2024-01-03,Afternoon,M006,O030,Blend,1034,1054,9.25,20,285.74,12,9.9,26.5,61.4,101.93,Smooth
2024-02-20,Afternoon,M012,O032,Blend,1100,972,9.08,1,250.55,16,11.4,30.1,48.2,88.36,Low Quality Yarn
2024-04-18,Afternoon,M020,O018,Cotton,1157,1128,3.49,7,408.66,37,4.5,30.0,55.9,97.49,Smooth
2024-01-05,Afternoon,M019,O031,Polyester,1156,1123,8.91,0,339.49,21,4.3,28.5,48.9,97.15,Smooth
2024-01-07,Afternoon,M004,O016,Blend,1033,804,1.31,27,332.18,15,14.0,28.7,70.2,77.83,Low Quality Yarn
2024-02-26,Afternoon,M003,O050,Polyester,1148,1166,1.05,18,273.32,38,12.4,28.2,71.1,101.57,Smooth
2024-01-05,Morning,M011,O002,Polyester,1052,1110,9.28,2,336.92,50,2.7,29.9,74.5,105.51,Smooth
2024-03-11,Morning,M004,O029,Blend,1111,924,3.68,0,386.77,10,6.4,29.0,41.3,83.17,Low Quality Yarn
2024-03-17,Night,M006,O011,Polyester,1019,864,1.73,2,341.38,18,9.0,33.1,45.7,84.79,Smooth
2024-02-15,Morning,M016,O047,Cotton,972,781,5.46,2,345.2,31,14.2,36.1,44.6,80.35,Smooth
2024-04-22,Afternoon,M017,O046,Cotton,911,759,3.2,1,379.52,22,8.3,32.1,42.4,83.32,Smooth
2024-03-27,Night,M016,O010,Polyester,1019,939,7.91,8,393.11,22,8.4,26.4,59.5,92.15,Low Quality Yarn
2024-04-15,Night,M012,O039,Blend,980,835,7.19,21,445.29,36,7.3,30.3,73.4,85.2,Smooth
2024-02-04,Morning,M012,O042,Cotton,833,642,1.59,10,369.37,14,14.7,36.6,52.8,77.07,Low Quality Yarn
2024-03-04,Afternoon,M017,O034,Blend,1039,1036,5.32,9,371.21,34,14.1,29.7,40.3,99.71,Smooth
2024-02-26,Morning,M015,O045,Blend,938,871,7.17,13,342.53,10,8.1,25.4,55.2,92.86,Smooth
2024-03-14,Night,M013,O002,Polyester,1009,724,3.35,4,364.6,30,14.9,30.1,78.7,71.75,Smooth
2024-02-25,Night,M004,O003,Blend,905,810,6.96,1,416.87,24,10.7,29.2,69.8,89.5,Smooth
2024-02-26,Morning,M019,O041,Blend,1030,825,8.76,6,370.67,22,11.4,29.0,61.9,80.1,Breakdown
2024-01-16,Afternoon,M013,O046,Cotton,1050,895,8.1,8,305.92,41,1.0,29.3,74.5,85.24,Low Quality Yarn
2024-02-11,Afternoon,M010,O012,Polyester,804,678,6.39,25,361.06,27,11.5,26.5,61.0,84.33,Smooth
2024-04-08,Afternoon,M009,O023,Blend,871,827,7.58,18,315.16,41,6.8,33.7,41.0,94.95,Smooth
2024-01-11,Afternoon,M006,O020,Blend,841,710,1.28,1,343.26,26,1.6,29.8,48.1,84.42,Low Quality Yarn
2024-03-10,Morning,M001,O015,Blend,974,717,0.63,3,374.49,32,13.2,30.2,47.0,73.61,Low Quality Yarn
2024-04-29,Night,M010,O050,Polyester,862,694,0.76,15,354.92,13,4.0,27.8,79.6,80.51,Humidity Issue
2024-04-19,Night,M019,O047,Cotton,1169,1172,8.37,8,367.39,56,4.6,32.7,63.8,100.26,Breakdown
2024-03-04,Morning,M004,O041,Polyester,1151,1123,3.93,21,349.74,28,7.3,31.2,74.1,97.57,Smooth
2024-01-13,Afternoon,M019,O034,Blend,972,931,0.45,7,333.47,39,1.2,23.9,46.3,95.78,Smooth
2024-01-13,Night,M002,O003,Blend,991,851,2.3,4,285.95,16,12.5,27.0,67.2,85.87,Smooth
2024-01-19,Morning,M017,O050,Polyester,1197,950,3.77,7,399.78,23,13.7,30.2,57.7,79.37,Smooth
2024-04-10,Night,M014,O049,Blend,1180,1178,9.3,23,218.21,41,14.2,27.3,44.5,99.83,Humidity Issue
2024-04-10,Afternoon,M012,O050,Blend,1099,967,1.92,22,348.77,13,11.9,31.6,67.9,87.99,Smooth
2024-02-26,Morning,M013,O012,Cotton,961,809,8.87,37,449.08,17,9.0,35.2,57.6,84.18,Smooth
2024-01-16,Night,M019,O010,Cotton,1079,885,0.67,2,359.69,30,9.3,25.8,55.5,82.02,Smooth
2024-02-22,Night,M017,O018,Cotton,858,745,8.34,6,348.39,26,1.2,30.8,66.1,86.83,Smooth
2024-03-19,Night,M012,O012,Cotton,1106,1150,9.42,59,378.78,32,8.7,25.0,46.3,103.98,Humidity Issue
2024-01-29,Afternoon,M006,O011,Polyester,938,977,9.1,5,314.61,36,5.0,28.7,76.4,104.16,Low Quality Yarn
2024-02-07,Night,M002,O026,Blend,928,898,6.46,8,440.85,10,9.7,31.0,70.6,96.77,Smooth
2024-02-13,Night,M003,O047,Blend,1130,1142,7.7,2,400.42,26,14.5,26.6,44.1,101.06,Power Cut
2024-01-10,Night,M016,O030,Polyester,1011,908,4.28,3,305.23,35,14.7,31.1,72.2,89.81,Smooth
2024-04-28,Morning,M004,O040,Polyester,1130,1179,3.6,3,319.17,56,2.6,30.1,76.1,104.34,Smooth
2024-03-31,Afternoon,M011,O031,Cotton,831,609,8.23,1,398.77,19,2.1,27.0,77.3,73.29,Humidity Issue
2024-04-20,Night,M020,O044,Blend,1106,974,7.34,6,270.61,17,8.4,32.5,57.6,88.07,Smooth
2024-03-21,Afternoon,M015,O035,Cotton,948,811,6.73,11,343.57,21,1.9,28.9,49.4,85.55,Smooth
2024-03-26,Afternoon,M006,O016,Cotton,1171,843,9.96,13,326.29,34,13.9,35.1,64.0,71.99,Smooth
2024-02-15,Night,M005,O006,Cotton,1110,860,7.82,31,437.85,20,6.0,32.3,69.4,77.48,Breakdown
2024-03-13,Morning,M019,O043,Blend,1131,1211,6.29,15,325.76,37,3.1,28.3,65.4,107.07,Smooth
2024-04-20,Morning,M019,O030,Polyester,838,684,7.92,16,283.91,24,14.9,29.6,64.9,81.62,Smooth
2024-01-30,Night,M003,O010,Blend,800,571,0.17,3,376.43,25,4.2,28.5,53.0,71.38,Breakdown
2024-01-22,Morning,M001,O047,Cotton,805,639,9.08,6,301.56,22,6.1,35.4,53.6,79.38,Smooth
2024-02-15,Afternoon,M013,O001,Polyester,1019,971,5.91,3,331.13,25,9.6,27.0,76.6,95.29,Smooth
2024-02-04,Afternoon,M017,O033,Polyester,901,643,2.44,2,210.03,25,4.0,30.3,63.8,71.37,Breakdown
2024-02-14,Morning,M020,O001,Polyester,1152,1213,9.11,31,362.15,23,3.4,30.5,40.3,105.3,Smooth
2024-01-03,Morning,M015,O021,Cotton,982,965,9.37,2,416.16,45,9.9,32.2,78.8,98.27,Smooth
2024-04-02,Morning,M001,O032,Blend,1005,842,3.5,7,395.31,33,5.5,32.5,60.9,83.78,Low Quality Yarn
2024-04-28,Morning,M014,O023,Blend,1186,1000,0.16,8,350.97,49,1.3,31.7,63.3,84.32,Operator Absent
2024-02-18,Night,M006,O011,Cotton,968,812,8.43,4,382.18,20,0.7,28.7,55.6,83.88,Smooth
2024-01-21,Afternoon,M013,O014,Polyester,940,904,2.54,5,356.2,36,6.5,28.1,56.8,96.17,Smooth
2024-01-21,Night,M005,O033,Blend,969,712,2.02,1,488.59,34,1.6,24.8,64.0,73.48,Low Quality Yarn
2024-01-11,Night,M012,O031,Cotton,928,845,5.16,20,291.36,9,4.1,33.9,52.4,91.06,Power Cut
2024-03-10,Morning,M016,O021,Polyester,944,893,1.73,5,207.02,43,1.2,26.3,78.0,94.6,Humidity Issue
2024-03-27,Afternoon,M019,O040,Polyester,1039,969,7.96,5,401.47,44,4.0,29.6,48.0,93.26,Smooth
2024-04-11,Night,M006,O043,Cotton,1082,972,9.0,3,415.74,39,8.7,32.9,56.1,89.83,Breakdown
2024-01-02,Night,M019,O011,Polyester,1019,1107,6.11,13,415.1,22,4.1,26.4,68.6,108.64,Smooth
2024-01-10,Night,M008,O049,Cotton,820,745,6.83,3,289.87,25,4.7,36.4,68.6,90.85,Low Quality Yarn
2024-04-02,Morning,M007,O012,Cotton,895,915,2.6,3,413.62,34,10.4,33.1,55.7,102.23,Low Quality Yarn
2024-02-13,Afternoon,M020,O039,Cotton,1095,939,2.55,1,320.69,44,12.5,30.8,74.3,85.75,Smooth
2024-04-06,Morning,M008,O040,Polyester,1179,1252,4.09,18,309.23,46,1.1,32.4,73.5,106.19,Smooth
2024-02-23,Night,M007,O023,Blend,1100,844,6.97,2,348.36,14,11.1,27.7,49.5,76.73,Smooth
2024-01-16,Night,M014,O035,Blend,999,836,5.67,3,408.28,14,1.7,28.6,53.1,83.68,Smooth
2024-02-11,Night,M008,O030,Polyester,883,767,5.43,4,251.3,27,14.5,26.6,60.4,86.86,Smooth
2024-01-21,Morning,M006,O008,Blend,1162,1272,3.02,0,332.15,28,1.9,26.6,57.3,109.47,Smooth
2024-01-27,Afternoon,M019,O037,Polyester,862,719,1.23,3,332.87,27,9.4,32.0,57.1,83.41,Smooth
2024-01-13,Night,M020,O024,Cotton,814,647,3.69,8,291.19,9,13.3,28.2,57.6,79.48,Breakdown
2024-01-04,Afternoon,M009,O038,Polyester,1109,1053,4.9,20,292.68,49,10.9,38.4,44.5,94.95,Smooth
2024-01-25,Night,M012,O005,Blend,1169,901,7.87,18,457.6,31,6.9,35.4,67.2,77.07,Low Quality Yarn
2024-04-12,Night,M007,O040,Polyester,880,654,9.61,13,277.42,10,6.4,33.1,66.5,74.32,Smooth
2024-03-03,Night,M012,O041,Blend,942,898,3.83,9,428.68,28,9.9,29.1,60.7,95.33,Smooth
2024-03-15,Morning,M014,O049,Cotton,970,1063,0.55,6,296.6,51,14.2,28.9,53.4,109.59,Smooth
2024-03-02,Afternoon,M009,O020,Cotton,1077,1029,5.34,16,389.07,31,13.6,32.5,76.3,95.54,Smooth
2024-03-01,Afternoon,M019,O021,Cotton,1134,1031,6.08,56,297.94,17,13.5,26.4,69.8,90.92,Humidity Issue
2024-01-09,Afternoon,M010,O024,Blend,1124,834,9.82,13,446.04,26,10.2,30.1,72.7,74.2,Smooth
2024-02-15,Morning,M005,O031,Cotton,989,840,8.49,1,283.18,35,10.0,25.5,57.5,84.93,Power Cut
2024-04-25,Night,M020,O023,Polyester,1053,1011,0.53,1,423.19,41,6.3,33.9,68.9,96.01,Smooth
2024-02-21,Night,M001,O018,Polyester,1085,1056,9.63,2,458.37,52,3.4,33.3,60.9,97.33,Power Cut
2024-03-17,Afternoon,M018,O007,Polyester,924,774,5.26,2,354.68,18,3.1,28.2,53.0,83.77,Smooth
2024-02-02,Night,M011,O009,Cotton,1171,842,9.5,8,334.37,38,7.5,33.8,63.0,71.9,Smooth
2024-04-08,Morning,M017,O021,Blend,1096,982,7.33,8,315.3,33,7.6,28.7,43.8,89.6,Breakdown
2024-01-23,Afternoon,M011,O012,Blend,994,853,5.15,17,339.09,36,9.9,28.2,51.6,85.81,Breakdown
2024-04-30,Afternoon,M006,O040,Cotton,811,841,4.93,6,302.73,19,0.9,28.9,40.8,103.7,Smooth
2024-01-10,Afternoon,M011,O011,Cotton,879,754,9.41,20,490.04,7,3.6,31.5,41.0,85.78,Low Quality Yarn
2024-04-14,Morning,M011,O012,Polyester,1094,1095,1.46,20,288.12,17,9.6,32.0,76.0,100.09,Power Cut
2024-03-21,Morning,M002,O017,Polyester,898,886,3.49,8,382.4,23,9.5,34.2,53.7,98.66,Smooth
2024-01-17,Afternoon,M013,O039,Blend,832,592,3.95,26,314.23,26,4.4,30.7,49.8,71.15,Smooth
2024-04-05,Night,M019,O026,Blend,999,818,5.77,7,441.11,18,11.8,29.8,47.0,81.88,Smooth
2024-02-03,Afternoon,M012,O029,Blend,825,835,6.64,11,453.8,11,12.8,29.3,42.2,101.21,Smooth
2024-04-08,Morning,M003,O038,Blend,1178,894,5.77,13,353.77,26,11.3,31.0,53.1,75.89,Smooth
2024-04-01,Night,M019,O046,Polyester,965,865,9.16,31,342.65,16,4.8,30.8,57.7,89.64,Humidity Issue
2024-02-08,Night,M001,O050,Blend,833,687,3.74,9,389.45,29,1.0,32.6,41.9,82.47,Power Cut
2024-04-22,Night,M017,O021,Blend,833,846,5.33,8,397.73,39,7.8,31.1,61.8,101.56,Smooth
2024-01-02,Afternoon,M004,O039,Blend,1019,1052,5.38,7,353.54,48,3.7,30.3,61.0,103.24,Power Cut
2024-02-24,Afternoon,M008,O001,Blend,817,847,1.11,15,374.45,29,3.3,28.5,58.9,103.67,Smooth
2024-03-16,Afternoon,M013,O038,Blend,883,858,6.34,5,352.28,25,1.4,32.8,76.9,97.17,Operator Absent
2024-02-17,Afternoon,M008,O039,Polyester,1049,808,5.28,16,357.16,15,11.5,25.5,62.6,77.03,Breakdown
2024-01-01,Morning,M020,O017,Polyester,966,1006,8.95,10,368.76,25,9.9,35.2,76.3,104.14,Smooth
2024-04-02,Night,M017,O004,Polyester,1100,953,3.14,4,311.99,28,7.7,29.7,63.5,86.64,Power Cut
2024-03-18,Night,M013,O035,Polyester,1144,966,6.13,21,355.0,11,14.6,31.6,68.2,84.44,Smooth
2024-04-03,Afternoon,M006,O040,Polyester,936,780,1.47,1,354.65,29,12.5,32.8,71.7,83.33,Smooth
2024-01-02,Morning,M011,O012,Polyester,886,932,9.67,5,360.31,34,13.6,28.5,54.9,105.19,Smooth
2024-04-25,Afternoon,M011,O005,Polyester,1074,1003,0.12,4,351.81,42,3.5,27.8,61.1,93.39,Low Quality Yarn
